clean_categorie_Applications_PREDICTION,clean_categorie_Autres_PREDICTION,clean_categorie_BDI_PREDICTION,clean_categorie_CRM_PREDICTION,clean_categorie_DELTA_PREDICTION,clean_categorie_E-lions_PREDICTION,clean_categorie_FE_PREDICTION,clean_categorie_Flotte_PREDICTION,clean_categorie_GESGROS_PREDICTION,clean_categorie_Infogérance_PREDICTION,clean_categorie_Infrastructure_PREDICTION,clean_categorie_M3_PREDICTION,clean_categorie_Materiel_PREDICTION,clean_categorie_Optimaint_PREDICTION,clean_categorie_Postes_PREDICTION,clean_categorie_Qualishare_PREDICTION,clean_categorie_Reseau_PREDICTION,clean_categorie_Securité_PREDICTION,clean_categorie_Système_PREDICTION,clean_categorie_Workflows_PREDICTION,clean_categorie_PREDICTION,DEPLOYMENT_APPROVAL_STATUS
0.0249905227,0.0061952405,0.0129563697,0.1022430789,0.002466962,0.0032905222,0.0049756616,0.0031557785,0.0016173018,0.002811527,0.0060217399,0.7386891396,0.0044631872,0.0093459529,0.0232682705,0.0015203868,0.0078019042,0.0287093032,0.0044811489,0.010996002,M3,APPROVED
0.0175111294,0.0244342982,0.0236615415,0.1034184843,0.0068319542,0.0167615398,0.0226613917,0.0130743726,0.0047276068,0.0167775192,0.0631686253,0.2632958882,0.0051395073,0.0188332873,0.2014181286,0.0037638326,0.054972857,0.1155984301,0.0131027351,0.0108468707,M3,APPROVED
0.058066017,0.0091778429,0.0120976368,0.0507654009,0.0055291028,0.0048901104,0.0104977599,0.0181056851,0.0035657877,0.0049192004,0.0146052869,0.5550356505,0.0170560224,0.0245295242,0.1136305955,0.0034674808,0.0166059072,0.0259914957,0.0107474294,0.0407160635,M3,APPROVED
0.0630897415,0.032473687,0.0058603043,0.0455467781,0.004676358,0.0024721775,0.0031427467,0.0036577583,0.001926988,0.0043256711,0.0076399145,0.0293734849,0.002001728,0.0053533576,0.031048985,0.0018489321,0.0071425444,0.7369600133,0.0071417995,0.0043170301,Securité,APPROVED
0.0125227871,0.0099524152,0.0110291411,0.166011144,0.0057006957,0.005820052,0.011365854,0.2843972836,0.0043319758,0.0094620346,0.0216545034,0.0189534464,0.0326370184,0.0242455037,0.0551629886,0.0042908093,0.02898191,0.2489036117,0.0143157563,0.0302610691,Flotte,APPROVED
0.0031154211,0.0038832193,0.0031492801,0.1667205293,0.0021456721,0.00167518,0.0030923182,0.0010911176,0.0017174306,0.0016143183,0.0032172561,0.0053583974,0.0011386128,0.0084347875,0.0059470531,0.0015995761,0.0008005372,0.7793656044,0.0023539832,0.0035797055,Securité,APPROVED
0.0123771243,0.0082464491,0.0173110641,0.0514551117,0.0050157928,0.0050924237,0.0074148537,0.0061551604,0.0036118512,0.0101044247,0.0193943746,0.0778080285,0.0090127508,0.0161675402,0.1501226398,0.0031359463,0.0177743385,0.5414974069,0.0148595276,0.0234431911,Securité,APPROVED
0.0113737655,0.0087003829,0.0102959664,0.0882723413,0.003191353,0.0299120016,0.0050837313,0.007197158,0.0022228347,0.0063923927,0.004191485,0.5299958787,0.0112229574,0.0113967437,0.1668141762,0.0028109104,0.0297048645,0.0442515945,0.007639146,0.0193303164,M3,APPROVED
0.0252041779,0.0042216449,0.0108306341,0.004594367,0.0028216679,0.002255854,0.0039855435,0.0033843667,0.0022120925,0.0289821544,0.0052959468,0.0528109546,0.0106425388,0.0113690737,0.792170287,0.0022455075,0.0101359551,0.0148001131,0.0050331881,0.0070039324,Postes,APPROVED
0.0254691859,0.0058274782,0.0108441982,0.0054269938,0.0050053345,0.0016254869,0.0024952021,0.0031896215,0.0022313182,0.0269958575,0.0197831632,0.5056312085,0.0015116262,0.0161230223,0.067197345,0.001375112,0.0298056724,0.2281809746,0.0065083778,0.0347728214,M3,APPROVED
0.0180762282,0.0173339218,0.0050053377,0.1327479549,0.0045830887,0.0544559703,0.00564548,0.0158881782,0.003218236,0.0173087779,0.0021954262,0.0910989527,0.0041975169,0.0577554605,0.4745709597,0.0028189832,0.0239829699,0.041027327,0.0246558775,0.003433353,Postes,APPROVED
0.004769572,0.0176993292,0.0212039364,0.2766941166,0.0027103244,0.008127535,0.0077619081,0.0064147476,0.0024494429,0.0066349544,0.0087830197,0.5457922368,0.0034485533,0.0099782617,0.0341977691,0.0019369446,0.0118983845,0.0183092456,0.0036204625,0.0075692557,M3,APPROVED
0.1629684316,0.017508488,0.0055583178,0.0333311687,0.0041641554,0.0039028873,0.006021407,0.0532200662,0.0031202297,0.0265432147,0.0077978096,0.0693123716,0.0154142475,0.0827777333,0.3654382589,0.0033173855,0.1010446394,0.0047878915,0.0080933299,0.0256779664,Postes,APPROVED
0.0027779528,0.0081565218,0.0045050524,0.1539573779,0.0022796261,0.007669894,0.0036537491,0.0086656067,0.0019161093,0.0046530619,0.001326195,0.731917265,0.0020614444,0.004675607,0.0183313402,0.0018145346,0.0052247888,0.0137461299,0.0024729009,0.020194842,M3,APPROVED
0.0036363544,0.0077996382,0.0070708495,0.2989493178,0.0024311722,0.0069264945,0.0029537409,0.0228189785,0.0027239129,0.0027456386,0.0021724019,0.4914311938,0.00344381,0.007578359,0.0191360032,0.0018584929,0.003552796,0.1023975432,0.0035109081,0.0068623945,M3,APPROVED
0.0195516059,0.0091795927,0.0110821413,0.0248544366,0.0052476624,0.0087284153,0.0094690526,0.0136857713,0.0038027942,0.0125414284,0.0126063996,0.1234392344,0.0480191024,0.0230614409,0.5857056145,0.0033968294,0.0278726114,0.0236587967,0.0221196602,0.0119774099,Postes,APPROVED
0.0194713386,0.013488448,0.0119323843,0.3874868825,0.0031367453,0.0323671169,0.0053697366,0.0127399573,0.0029205193,0.0053983819,0.0076716591,0.2690871698,0.0025787498,0.0136792746,0.0611504111,0.0026945715,0.0290086906,0.1124253631,0.0038971838,0.003495416,CRM,APPROVED
0.004026294,0.0117265859,0.0072206702,0.0720023304,0.2236781759,0.0024905971,0.0103038479,0.0046251543,0.0021592982,0.0034302498,0.0116412571,0.0685134807,0.0028813845,0.0080282188,0.0366325938,0.0020008828,0.0017887734,0.4959480528,0.006051623,0.0248505293,Securité,APPROVED
0.067591444,0.0245508784,0.0067081725,0.0554494901,0.0362715083,0.0045488029,0.0058399777,0.0049317689,0.002803902,0.0076515798,0.0080759783,0.0381832016,0.0038619554,0.0107096649,0.0990542617,0.0024015741,0.0073421993,0.6062860277,0.0038297499,0.0039078625,Securité,APPROVED
0.0116075166,0.0049845899,0.0276589253,0.1067578911,0.0112492312,0.0044278029,0.2789687908,0.0046331557,0.0025467359,0.0041681083,0.154567446,0.0285553557,0.013312422,0.0159707422,0.1501836067,0.0021104604,0.0050324667,0.0850125104,0.0844961191,0.0037561229,FE,APPROVED
0.0247807503,0.0098739947,0.0065678698,0.0385777642,0.0043915225,0.0052742904,0.0105465257,0.0082016657,0.0039813315,0.0075588846,0.017643647,0.2160367576,0.0058149051,0.0228562781,0.0907624334,0.0030374721,0.0116794539,0.4899348989,0.0079005481,0.0145790063,Securité,APPROVED
0.0277394822,0.0170055376,0.0120465893,0.118333455,0.0065706914,0.0080237052,0.0840455643,0.0132192072,0.0059091424,0.0123722306,0.1604131791,0.0604274542,0.0111345388,0.0216326003,0.2325770727,0.0045623137,0.0295552939,0.1481617168,0.0112611274,0.015009098,Postes,APPROVED
0.0125247748,0.0090008004,0.0119012405,0.0412121336,0.0054233225,0.0062517942,0.0090546977,0.0074331207,0.004515696,0.027823729,0.0111096046,0.1050483166,0.0119048548,0.0118769291,0.2510690118,0.003703513,0.015437725,0.1934847717,0.0122152745,0.2490086895,Postes,APPROVED
0.0258190223,0.0175762185,0.0188290533,0.2212196329,0.0078716278,0.0091357052,0.0287481512,0.0134978906,0.0061330686,0.0143170996,0.0394920685,0.1209606978,0.015079693,0.0226328261,0.1416611515,0.0053627524,0.0919087148,0.1702165081,0.0172901493,0.0122479687,CRM,APPROVED
0.0116075166,0.0049845899,0.0276589253,0.1067578911,0.0112492312,0.0044278029,0.2789687908,0.0046331557,0.0025467359,0.0041681083,0.154567446,0.0285553557,0.013312422,0.0159707422,0.1501836067,0.0021104604,0.0050324667,0.0850125104,0.0844961191,0.0037561229,FE,APPROVED
0.0309612975,0.0237870208,0.0234412658,0.1907593041,0.0086432184,0.0108604298,0.0315014232,0.0148572836,0.0072351557,0.0149741642,0.0378770827,0.1302651511,0.0291889015,0.0370275956,0.135051339,0.0062830346,0.0567986054,0.1508741862,0.0355653429,0.024048198,CRM,APPROVED
0.0116075166,0.0049845899,0.0276589253,0.1067578911,0.0112492312,0.0044278029,0.2789687908,0.0046331557,0.0025467359,0.0041681083,0.154567446,0.0285553557,0.013312422,0.0159707422,0.1501836067,0.0021104604,0.0050324667,0.0850125104,0.0844961191,0.0037561229,FE,APPROVED
0.0457243455,0.027157665,0.0160283981,0.063253304,0.0087600233,0.0094149655,0.0968692273,0.0357597577,0.0054277166,0.0155852869,0.1545674039,0.1330467985,0.0090578305,0.1013165601,0.1182761179,0.0054555848,0.0331564853,0.0927823695,0.0139227974,0.0144373623,Infrastructure,APPROVED
0.0355590469,0.0241773942,0.0138994988,0.1752911704,0.008190349,0.0099484011,0.029756627,0.0315375567,0.0072518769,0.0173622074,0.1036739923,0.1226695432,0.0114277365,0.0686630713,0.1219370146,0.0051245078,0.0254376431,0.1598168762,0.0118310397,0.0164444468,CRM,APPROVED
0.0149841129,0.0130202906,0.0087111574,0.1437494237,0.0047087557,0.0056588526,0.0122523697,0.0114481389,0.0053192915,0.0085079694,0.0150514151,0.1767711354,0.0080003988,0.0167631634,0.1805393284,0.003318245,0.050542051,0.3021348858,0.0111750006,0.0073440141,Securité,APPROVED
0.0774212121,0.0196055808,0.01175049,0.1216021706,0.0065855952,0.0072773547,0.0152914579,0.0175386703,0.0069440495,0.008763868,0.0402930801,0.1128657675,0.0088938422,0.0206390784,0.1612492359,0.0049427104,0.0228907363,0.2807447246,0.0142986846,0.0404016908,Securité,APPROVED
0.017662751,0.0035720551,0.0140821452,0.0447266274,0.0043257226,0.0036908328,0.1172378875,0.0060972433,0.0030352675,0.0059457569,0.0433536406,0.0523666147,0.0137604958,0.0204798472,0.0770629975,0.0033287238,0.0069747192,0.5362652039,0.0101612742,0.0158701939,Securité,APPROVED
0.0192804146,0.0149157585,0.0099951554,0.1224479908,0.0050110697,0.0065454036,0.0224184163,0.0115952855,0.004219131,0.0101819928,0.0458311728,0.1132169603,0.006392556,0.0200188795,0.4397538152,0.0032612549,0.0094061047,0.1018561043,0.0106503135,0.0230022203,Postes,APPROVED
0.0176110844,0.018954983,0.0093207767,0.1348953772,0.0049605942,0.005961654,0.0150253945,0.0105856499,0.0050994496,0.0092809898,0.0632464676,0.1357063395,0.0108092601,0.0160223715,0.1846309708,0.0035365172,0.0211947954,0.314551372,0.0110281338,0.0075778188,Securité,APPROVED
0.0364488541,0.0203681662,0.0150099617,0.2519988893,0.0074994165,0.0091151542,0.028595499,0.0244129628,0.0066692918,0.0148070492,0.0788934084,0.0590607271,0.0119000182,0.0507704083,0.1326649414,0.0049505371,0.0270451095,0.1946583801,0.0125313684,0.0125998569,CRM,APPROVED
0.0116075166,0.0049845899,0.0276589253,0.1067578911,0.0112492312,0.0044278029,0.2789687908,0.0046331557,0.0025467359,0.0041681083,0.154567446,0.0285553557,0.013312422,0.0159707422,0.1501836067,0.0021104604,0.0050324667,0.0850125104,0.0844961191,0.0037561229,FE,APPROVED
0.029109287,0.0156866916,0.0133468586,0.0777807943,0.0059802569,0.0075971856,0.0441447761,0.0108655494,0.0051099326,0.0132585598,0.0410637152,0.069652557,0.0111805529,0.0223815052,0.4149518028,0.0041394964,0.0176121116,0.1669482156,0.0147134634,0.014476688,Postes,APPROVED
0.0236861993,0.014024494,0.0181896023,0.118710056,0.0066625472,0.0084201004,0.1301903577,0.0142900993,0.0059842919,0.0124772742,0.105038268,0.0548965734,0.0118210255,0.0281547321,0.1748564942,0.0046917002,0.0374764978,0.2008717318,0.0105690565,0.0189888981,Securité,APPROVED
0.0253575271,0.02417942,0.0226155458,0.1028994545,0.0061841709,0.0118340091,0.0145278916,0.0136695097,0.0052507422,0.013645388,0.082135733,0.1266475009,0.011637226,0.021447688,0.1968831735,0.0043372067,0.0340156087,0.2586939076,0.016257485,0.0077808118,Securité,APPROVED
0.0229627242,0.0197963568,0.0210998822,0.1089299749,0.0066071841,0.0126154401,0.0182038827,0.017271409,0.0056194656,0.0145706274,0.0437891813,0.1493358716,0.0102500538,0.0261644208,0.1828508275,0.0049893459,0.0626264877,0.2426719548,0.0197195341,0.0099253755,Securité,APPROVED
0.0100720508,0.0042891121,0.0291197231,0.0690078563,0.0161518544,0.0037458286,0.2548680468,0.0044673741,0.0021829804,0.0032887572,0.0665628544,0.0117493987,0.0104380927,0.0109823643,0.3710795438,0.0020009063,0.0051387881,0.0630207575,0.0584073458,0.0034263645,Postes,APPROVED
0.0169057757,0.0213926082,0.0100761743,0.0825709118,0.0053386362,0.0067855116,0.0630742829,0.0112209801,0.0051574817,0.0108331992,0.2642943299,0.0847905713,0.0123636828,0.0158950444,0.2643354299,0.0040537142,0.0302528252,0.0722852132,0.0088148601,0.0095587674,Postes,APPROVED
0.0254781742,0.0172779469,0.0167396169,0.3417526613,0.0062152496,0.0082019111,0.0149641297,0.0102303185,0.0054965538,0.0133433318,0.0304185057,0.1471130806,0.0152669261,0.0328855582,0.116928609,0.0049553285,0.0463610275,0.1151829633,0.0185146683,0.012673439,CRM,APPROVED
0.0226584954,0.0219835607,0.0190306872,0.1688247696,0.0076924178,0.009633816,0.040256313,0.0127951979,0.0064456864,0.0161286628,0.059094838,0.0714604134,0.0199014417,0.0282272595,0.2406566383,0.0055950333,0.0472134791,0.169694122,0.0168864064,0.0158207615,Postes,APPROVED
0.0299401113,0.0190482728,0.015551812,0.1373947125,0.006318972,0.0075838648,0.079988818,0.0159706728,0.0064328066,0.0145191712,0.127464046,0.0559770658,0.0103256845,0.0255504985,0.2957715918,0.004390746,0.0387239268,0.0886751515,0.0095962443,0.0107758309,Postes,APPROVED
0.0229853433,0.0136499899,0.0108875107,0.128066437,0.0054995881,0.0062274297,0.007026655,0.0091005646,0.0046442728,0.0094823753,0.180869426,0.1390122056,0.024425602,0.0153482817,0.0892833631,0.0035468566,0.0139535737,0.2979439334,0.0084634635,0.0095831278,Securité,APPROVED
0.0201986646,0.0166146174,0.011608865,0.1027454631,0.0066123778,0.0080102397,0.077406725,0.0157224954,0.0059639308,0.0122724358,0.1271404947,0.0891053883,0.0111284895,0.02254725,0.2589381549,0.0050035193,0.0568296867,0.126167799,0.0118435125,0.0141398905,Postes,APPROVED
0.0169055502,0.0104151145,0.0051577417,0.0296816443,0.0034607629,0.0044115746,0.0035641588,0.0066019409,0.0025436686,0.0073538243,0.3071004137,0.1770738502,0.0292802889,0.0136640726,0.061693686,0.0022723364,0.0057786376,0.2974578645,0.0058949705,0.0096878988,Infrastructure,APPROVED
0.0250079873,0.0149672634,0.013323508,0.1074545076,0.0060688248,0.0075998633,0.0968944819,0.0194161428,0.0058904295,0.0116302372,0.1366756468,0.0501328376,0.0096006419,0.0189035248,0.3026347834,0.0042523533,0.0235566708,0.1224994619,0.0101906114,0.013300222,Postes,APPROVED
0.0197641178,0.0153379136,0.0100932976,0.0985158352,0.0047889887,0.0061730939,0.0062207781,0.0093716434,0.0040341576,0.0092501215,0.1598333527,0.1512148939,0.0226679192,0.0149868453,0.0845690292,0.003578044,0.0152596065,0.3489607322,0.0082084022,0.0071712275,Securité,APPROVED
0.0273982082,0.0239917416,0.0245191545,0.1460819244,0.0088352859,0.0099011527,0.0491754336,0.0240204188,0.0063035652,0.0162832359,0.0687436354,0.0887484772,0.0192297659,0.0505990259,0.2143334899,0.005556465,0.0838820084,0.1040643962,0.0168373155,0.0114952998,Postes,APPROVED
0.0691546119,0.0316050384,0.0195388532,0.1018638368,0.0084651644,0.0108619306,0.0789100237,0.0318008318,0.0067134264,0.0237689583,0.0955862337,0.0506791787,0.0158163468,0.064695873,0.1862658018,0.0059552686,0.021976286,0.1358118525,0.018363129,0.0221673544,Postes,APPROVED
0.0580402374,0.0505166858,0.0193364251,0.0321098017,0.0053758531,0.0180575641,0.0218305927,0.0082677253,0.0053273195,0.0192696254,0.0147351144,0.3861556085,0.0309336531,0.0190106291,0.1622089723,0.004595537,0.0310205832,0.0440937313,0.0145780551,0.0545362859,M3,APPROVED
0.0209559917,0.0278016814,0.0092828337,0.0190346093,0.0051334717,0.0062732101,0.1143086887,0.0116807203,0.0069124153,0.010206461,0.0200256242,0.4672515048,0.0104256295,0.0222778568,0.0776714778,0.0038775729,0.0318512517,0.1095803224,0.0118341928,0.013614484,M3,APPROVED
0.0099122324,0.0049018272,0.0056449015,0.011792299,0.0029600987,0.0031332562,0.2260447949,0.0043783894,0.002587092,0.0062539733,0.0065369379,0.0110258576,0.0070048086,0.6168661099,0.0323950772,0.0023338745,0.0073242105,0.027359917,0.0056574641,0.0058868781,Optimaint,APPROVED
0.0100013985,0.0051292367,0.0047082488,0.0109770865,0.0029181699,0.0030960032,0.2067301775,0.0041248657,0.0025436282,0.006168583,0.0060809043,0.0089228046,0.0047142933,0.6412975899,0.0360733552,0.0022862055,0.007038714,0.0266915246,0.0051062538,0.005390957,Optimaint,APPROVED
0.0092651551,0.0021219112,0.004456927,0.0111514086,0.0029658486,0.0032109419,0.0040688415,0.8335020596,0.0023775729,0.0038287299,0.0052265234,0.028159007,0.0019871375,0.0097630665,0.0546420291,0.0020686671,0.0018149659,0.0017235129,0.0037192183,0.0139464758,Flotte,APPROVED
0.0040099761,0.0036734903,0.0049973216,0.0118538748,0.0028988391,0.0035183467,0.0048858303,0.870156695,0.0026181084,0.0041363704,0.0051707136,0.0223888576,0.0036148847,0.0099529623,0.0238319769,0.0022328085,0.0046743917,0.0054217718,0.0042152979,0.0057474823,Flotte,APPROVED
0.0109026293,0.026714438,0.0239681572,0.0432243519,0.0068802741,0.0091983871,0.0124296189,0.0157548942,0.0064753738,0.0205335754,0.0204428754,0.3238657852,0.01226948,0.0465402179,0.1253019922,0.0048651972,0.0699049063,0.0789111342,0.0083496583,0.1334670535,M3,APPROVED
0.0141317629,0.0096839794,0.0091674856,0.0189573816,0.0050245638,0.0062187601,0.0093292396,0.4300513205,0.004457855,0.0125206459,0.0139116732,0.1003901301,0.020773554,0.018657549,0.0207992074,0.0037736241,0.2444757818,0.039409189,0.0077891101,0.0104771869,Flotte,APPROVED
0.0154429451,0.0082862053,0.0145876468,0.0166464296,0.0053880933,0.0046287842,0.0098356101,0.5967637566,0.0034789164,0.0188265426,0.0077340489,0.1622756948,0.0176527624,0.0101145815,0.0164678846,0.0028009035,0.0159299979,0.0418763924,0.0048628403,0.0263999636,Flotte,APPROVED
0.0268070936,0.0391060992,0.0087381972,0.0301705554,0.0052981552,0.0063393633,0.0203486226,0.3288985426,0.0052186655,0.0068938571,0.0137979844,0.3249819262,0.0204427973,0.0119435038,0.0268379715,0.0041359333,0.016874889,0.0687715865,0.0118022426,0.0225920138,Flotte,APPROVED
0.0155964296,0.0070943953,0.0148423414,0.0195983902,0.0057850065,0.0117805405,0.0083003213,0.0200502262,0.0033284518,0.0451983758,0.0332903297,0.1712445093,0.0324847864,0.0088781967,0.2622496538,0.0028099954,0.0391664712,0.2751757409,0.0102955034,0.0128303345,Securité,APPROVED
0.0240456556,0.0055747774,0.011347177,0.0127845048,0.0031537765,0.0035615382,0.0062207944,0.7689750727,0.0027904627,0.0091934591,0.0103369214,0.0165613689,0.0046425684,0.0147058027,0.050812598,0.002444416,0.0072021792,0.0103281946,0.0082156437,0.0271030889,Flotte,APPROVED
0.0417571391,0.00673563,0.0066552546,0.0371453985,0.0035180717,0.0085081134,0.0055203132,0.0073897648,0.0019431952,0.046149113,0.0103506919,0.0601793968,0.006641189,0.0135661285,0.6820594785,0.00187636,0.0161548538,0.0216991505,0.0201296737,0.0020210838,Postes,APPROVED
0.0185471019,0.0078770824,0.0142878354,0.008646813,0.0033081789,0.0038138975,0.0097219826,0.0075335358,0.002865087,0.0151566295,0.0158261211,0.1348243297,0.0155366165,0.0113582152,0.6393659121,0.0027561419,0.0168545409,0.0340772589,0.0147081363,0.0229345837,Postes,APPROVED
0.0417571391,0.00673563,0.0066552546,0.0371453985,0.0035180717,0.0085081134,0.0055203132,0.0073897648,0.0019431952,0.046149113,0.0103506919,0.0601793968,0.006641189,0.0135661285,0.6820594785,0.00187636,0.0161548538,0.0216991505,0.0201296737,0.0020210838,Postes,APPROVED
0.0514745574,0.0112536661,0.0085288042,0.0050124798,0.0038509068,0.0068300064,0.0090574624,0.0230797008,0.0033471822,0.0063759584,0.0509980203,0.5009486999,0.0822134168,0.0416800852,0.071673527,0.0031453849,0.0197253312,0.0096866484,0.0076332956,0.0834848663,M3,APPROVED
0.0054170741,0.0065283529,0.0062899438,0.0221816539,0.0041208512,0.0052565264,0.007465076,0.0275888144,0.0029588748,0.0054409066,0.019634826,0.6413750723,0.0029771981,0.0285583117,0.0405761528,0.0026981107,0.0083214229,0.0398467003,0.003925465,0.1188386659,M3,APPROVED
0.00348138,0.0023595982,0.0046250482,0.0070548381,0.0028453774,0.0033149018,0.0038875951,0.8499426447,0.0023852538,0.0044091568,0.0044354713,0.0340822933,0.0020586388,0.0086149439,0.0303755036,0.0019011303,0.002381138,0.0014454605,0.0029786781,0.0274209481,Flotte,APPROVED
0.0350303125,0.014035023,0.0146515974,0.0342601163,0.0066446106,0.0081019081,0.0169164933,0.0385415889,0.0059434826,0.0181101153,0.0272571822,0.4545361382,0.0121131136,0.037321566,0.105797619,0.0050307898,0.0185731541,0.113489866,0.0132771147,0.0203682085,M3,APPROVED
0.0063605056,0.0021225141,0.0040944964,0.0065583899,0.0029492619,0.0033145524,0.0046235689,0.8485206912,0.0023785582,0.0048305255,0.0068391557,0.0297409448,0.0020610658,0.0087672461,0.0391122925,0.0020533529,0.0022858921,0.0020409951,0.0035705162,0.0177754746,Flotte,APPROVED
0.0057033606,0.0057850793,0.0050188539,0.0194120543,0.0038151623,0.0046152695,0.0089797335,0.6788465124,0.0032651313,0.0087826742,0.0085598211,0.1206911506,0.0063530571,0.0405677248,0.0363866763,0.0025108324,0.0110715247,0.0079888033,0.0094142796,0.0122322987,Flotte,APPROVED
0.0615214039,0.0334399719,0.0179809751,0.0387264989,0.0077956285,0.0093899497,0.0144655546,0.0153620413,0.006853392,0.0194189357,0.0451609412,0.3281240536,0.0486100739,0.0326832714,0.092579523,0.005783937,0.0573584278,0.1273727374,0.0121347115,0.0252379716,M3,APPROVED
0.005288941,0.004331559,0.005114724,0.0124088621,0.0027532674,0.003671808,0.0051022978,0.8469852616,0.00254482,0.0046994789,0.0058400693,0.0284341541,0.0039530192,0.0099756269,0.0272731041,0.0021615391,0.0056667967,0.0122550309,0.0045653189,0.0069743211,Flotte,APPROVED
0.0128848127,0.0121038008,0.0129936007,0.0255922016,0.0062490441,0.0069507116,0.0135972885,0.0268686342,0.0048445233,0.0165013094,0.0128854555,0.3853417243,0.0304205961,0.0278509584,0.0600247448,0.0041947286,0.2640704987,0.04853955,0.0123571865,0.0157286301,M3,APPROVED
0.0570804653,0.0124639373,0.0189202803,0.0264915819,0.0060637511,0.007263487,0.01440135,0.0280818253,0.0054089233,0.0180231454,0.0265524904,0.5418821007,0.0096667239,0.0355850322,0.0526007771,0.0046136101,0.0230776162,0.0823542567,0.0114049169,0.0180637288,M3,APPROVED
0.0230141527,0.0179780937,0.0112018229,0.020565838,0.0043733492,0.0059545854,0.012040725,0.585183999,0.004152069,0.0109841701,0.0088422429,0.0876091412,0.007446664,0.0224466021,0.1105363886,0.0033684479,0.0208025987,0.0262420584,0.0092399747,0.0080170764,Flotte,APPROVED
0.0063484987,0.0048419891,0.005408911,0.013948365,0.0029905588,0.0037106624,0.0052823302,0.8514352725,0.0027002097,0.0052571731,0.0056863211,0.0300957978,0.0048717508,0.0107443101,0.0172387003,0.0022929803,0.0063559262,0.0093369909,0.0046408321,0.0068124199,Flotte,APPROVED
0.0350303125,0.014035023,0.0146515974,0.0342601163,0.0066446106,0.0081019081,0.0169164933,0.0385415889,0.0059434826,0.0181101153,0.0272571822,0.4545361382,0.0121131136,0.037321566,0.105797619,0.0050307898,0.0185731541,0.113489866,0.0132771147,0.0203682085,M3,APPROVED
0.0049615814,0.0042897745,0.0071676122,0.0121913081,0.0043085515,0.0066929337,0.0074688371,0.2570846567,0.0022571307,0.0041782717,0.0148982952,0.0568488474,0.0172507134,0.0173477579,0.4160803294,0.0021664677,0.1049171391,0.0113713496,0.014363844,0.0341545986,Postes,APPROVED
0.0252231118,0.0055526859,0.0084053684,0.0388354379,0.0054111807,0.0093446504,0.0089084836,0.2822918099,0.0023949077,0.0144236495,0.0115358403,0.0633397022,0.0117289004,0.0132063671,0.3762151301,0.0024507309,0.0693098421,0.0153613263,0.0236111814,0.0124496935,Postes,APPROVED
0.0252231118,0.0055526859,0.0084053684,0.0388354379,0.0054111807,0.0093446504,0.0089084836,0.2822918099,0.0023949077,0.0144236495,0.0115358403,0.0633397022,0.0117289004,0.0132063671,0.3762151301,0.0024507309,0.0693098421,0.0153613263,0.0236111814,0.0124496935,Postes,APPROVED
0.00348138,0.0023595982,0.0046250482,0.0070548381,0.0028453774,0.0033149018,0.0038875951,0.8499426447,0.0023852538,0.0044091568,0.0044354713,0.0340822933,0.0020586388,0.0086149439,0.0303755036,0.0019011303,0.002381138,0.0014454605,0.0029786781,0.0274209481,Flotte,APPROVED
0.0097788301,0.0047278088,0.0046239214,0.015923613,0.0027956614,0.0032073346,0.0077067528,0.6619855384,0.002437716,0.0076362834,0.0051263723,0.1866990057,0.0037555771,0.0152101562,0.0395295693,0.0021552452,0.0075191728,0.0077739569,0.004002945,0.0074045397,Flotte,APPROVED
0.0160055563,0.0058587628,0.0054952586,0.0100546122,0.0034391266,0.0040447849,0.0061695972,0.5061913983,0.0029805507,0.0060649184,0.0076964957,0.0352119504,0.1211270853,0.0102167222,0.0082839377,0.0026530158,0.2041873479,0.0311584492,0.0068364297,0.0063240001,Flotte,APPROVED
0.0170316096,0.0085125632,0.0105926164,0.0211270409,0.0055624453,0.0069417768,0.0096723837,0.6046967596,0.0049024618,0.009543743,0.0124749448,0.1287918464,0.0071960843,0.0229801003,0.0713065483,0.0041657896,0.0110084307,0.0185098204,0.0087929366,0.0161900984,Flotte,APPROVED
0.0181692455,0.0065583799,0.0099267705,0.0197472865,0.0040562384,0.0051776513,0.0084714686,0.6875737325,0.0038396165,0.0070457626,0.0079499235,0.1029113794,0.0076193499,0.0221115833,0.0235457731,0.0033358612,0.0197496068,0.0246193184,0.0074960558,0.0100949961,Flotte,APPROVED
0.0100616013,0.006968919,0.0079060006,0.020786488,0.003460723,0.0044948247,0.006940792,0.6754728204,0.0033109691,0.0074789753,0.0066109539,0.1419132442,0.0056808439,0.0233532315,0.0343253219,0.0027268477,0.0133566218,0.0121192516,0.0058287011,0.0072028691,Flotte,APPROVED
0.0980132827,0.0054710014,0.0151221969,0.0717266207,0.0062891956,0.0100502726,0.0053855448,0.2867145729,0.0035762658,0.036361613,0.0212730931,0.0860700516,0.0883602701,0.0338469887,0.0524626806,0.0031058542,0.0526745372,0.0372311003,0.0182491223,0.0680157356,Flotte,APPROVED
0.0042110899,0.0037705709,0.0043129953,0.0155781911,0.0030005428,0.0033848691,0.0068434998,0.8341958266,0.0027041234,0.0051320734,0.0072681688,0.0405722858,0.0043028579,0.0079862406,0.0270881184,0.0021276367,0.0066818911,0.0093198027,0.004940854,0.0065783617,Flotte,APPROVED
